filepath,folder,filename,label
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207114404_19_00_03_UAUBDADB_0.000_141_3707-1249-3958-1367-3741-1263-3995-1382_20-15-20-15_104-104.png,Fungus Damage,21-GQ-P600-0002_6_20211207114404_19_00_03_UAUBDADB_0.000_141_3707-1249-3958-1367-3741-1263-3995-1382_20-15-20-15_104-104.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207114404_19_00_03_UAUBDADB_0.000_18_3552-727-3770-905-3580-742-3806-925_20-18-20-18_121-121.png,Fungus Damage,21-GQ-P600-0002_6_20211207114404_19_00_03_UAUBDADB_0.000_18_3552-727-3770-905-3580-742-3806-925_20-18-20-18_121-121.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207114404_19_00_03_UAUBDADB_0.000_22_3148-1994-3341-2210-3184-2013-3380-2227_19-20-19-20_39-39.png,Fungus Damage,21-GQ-P600-0002_6_20211207114404_19_00_03_UAUBDADB_0.000_22_3148-1994-3341-2210-3184-2013-3380-2227_19-20-19-20_39-39.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207114404_19_00_03_UAUBDADB_0.000_47_1781-611-2083-795-1814-636-2121-819_20-18-20-18_78-78.png,Fungus Damage,21-GQ-P600-0002_6_20211207114404_19_00_03_UAUBDADB_0.000_47_1781-611-2083-795-1814-636-2121-819_20-18-20-18_78-78.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207114404_19_00_03_UAUBDADB_0.000_66_659-2190-874-2372-700-2216-928-2393_20-17-20-17_50-50.png,Fungus Damage,21-GQ-P600-0002_6_20211207114404_19_00_03_UAUBDADB_0.000_66_659-2190-874-2372-700-2216-928-2393_20-17-20-17_50-50.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207114404_19_00_03_UAUBDADB_0.000_84_2026-2314-2195-2588-2065-2337-2234-2607_16-20-16-20_152-152.png,Fungus Damage,21-GQ-P600-0002_6_20211207114404_19_00_03_UAUBDADB_0.000_84_2026-2314-2195-2588-2065-2337-2234-2607_16-20-16-20_152-152.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207114416_20_00_03_UAUBDADB_0.000_34_2737-1998-2942-2266-2775-2016-2980-2278_20-20-20-20_147-147.png,Fungus Damage,21-GQ-P600-0002_6_20211207114416_20_00_03_UAUBDADB_0.000_34_2737-1998-2942-2266-2775-2016-2980-2278_20-20-20-20_147-147.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207114416_20_00_03_UAUBDADB_0.000_46_1302-2507-1496-2763-1345-2527-1542-2782_19-20-19-20_147-147.png,Fungus Damage,21-GQ-P600-0002_6_20211207114416_20_00_03_UAUBDADB_0.000_46_1302-2507-1496-2763-1345-2527-1542-2782_19-20-19-20_147-147.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140128_10_00_03_UAUBDADB_0.000_4_2804-814-3037-1027-2840-837-3069-1049_20-20-20-20_49-49.png,Fungus Damage,21-GQ-P600-0002_6_20211207140128_10_00_03_UAUBDADB_0.000_4_2804-814-3037-1027-2840-837-3069-1049_20-20-20-20_49-49.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140128_10_00_03_UAUBDADB_0.000_89_1264-2988-1408-3260-1314-3012-1453-3272_15-20-15-20_166-166.png,Fungus Damage,21-GQ-P600-0002_6_20211207140128_10_00_03_UAUBDADB_0.000_89_1264-2988-1408-3260-1314-3012-1453-3272_15-20-15-20_166-166.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140140_11_00_03_UAUBDADB_0.000_96_1533-1296-1793-1431-1576-1322-1828-1452_20-15-20-15_90-90.png,Fungus Damage,21-GQ-P600-0002_6_20211207140140_11_00_03_UAUBDADB_0.000_96_1533-1296-1793-1431-1576-1322-1828-1452_20-15-20-15_90-90.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140151_12_00_03_UAUBDADB_0.000_76_3922-1451-4128-1699-3961-1465-4166-1711_20-20-20-20_145-145.png,Fungus Damage,21-GQ-P600-0002_6_20211207140151_12_00_03_UAUBDADB_0.000_76_3922-1451-4128-1699-3961-1465-4166-1711_20-20-20-20_145-145.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140151_12_00_03_UAUBDADB_0.000_97_3305-1917-3439-2191-3342-1933-3476-2208_15-20-15-20_0-0.png,Fungus Damage,21-GQ-P600-0002_6_20211207140151_12_00_03_UAUBDADB_0.000_97_3305-1917-3439-2191-3342-1933-3476-2208_15-20-15-20_0-0.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140203_13_00_03_UAUBDADB_0.000_103_2287-2898-2480-3177-2327-2913-2518-3192_19-20-19-20_153-153.png,Fungus Damage,21-GQ-P600-0002_6_20211207140203_13_00_03_UAUBDADB_0.000_103_2287-2898-2480-3177-2327-2913-2518-3192_19-20-19-20_153-153.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140203_13_00_03_UAUBDADB_0.000_112_3567-1793-3744-2021-3605-1809-3781-2036_17-20-17-20_148-148.png,Fungus Damage,21-GQ-P600-0002_6_20211207140203_13_00_03_UAUBDADB_0.000_112_3567-1793-3744-2021-3605-1809-3781-2036_17-20-17-20_148-148.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140203_13_00_03_UAUBDADB_0.000_115_1418-312-1616-600-1459-342-1653-631_19-20-19-20_30-30.png,Fungus Damage,21-GQ-P600-0002_6_20211207140203_13_00_03_UAUBDADB_0.000_115_1418-312-1616-600-1459-342-1653-631_19-20-19-20_30-30.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140203_13_00_03_UAUBDADB_0.000_16_2839-1628-3130-1788-2877-1649-3168-1804_20-15-20-15_94-94.png,Fungus Damage,21-GQ-P600-0002_6_20211207140203_13_00_03_UAUBDADB_0.000_16_2839-1628-3130-1788-2877-1649-3168-1804_20-15-20-15_94-94.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140203_13_00_03_UAUBDADB_0.000_2_2055-2053-2301-2215-2095-2072-2341-2237_20-16-20-16_112-112.png,Fungus Damage,21-GQ-P600-0002_6_20211207140203_13_00_03_UAUBDADB_0.000_2_2055-2053-2301-2215-2095-2072-2341-2237_20-16-20-16_112-112.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140215_14_00_03_UAUBDADB_0.000_103_3539-1241-3725-1479-3575-1259-3755-1492_18-20-18-20_147-147.png,Fungus Damage,21-GQ-P600-0002_6_20211207140215_14_00_03_UAUBDADB_0.000_103_3539-1241-3725-1479-3575-1259-3755-1492_18-20-18-20_147-147.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140215_14_00_03_UAUBDADB_0.000_76_2609-658-2869-913-2643-678-2904-935_20-20-20-20_132-132.png,Fungus Damage,21-GQ-P600-0002_6_20211207140215_14_00_03_UAUBDADB_0.000_76_2609-658-2869-913-2643-678-2904-935_20-20-20-20_132-132.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140226_15_00_03_UAUBDADB_0.000_102_1826-2640-2059-2757-1869-2661-2098-2779_20-15-20-15_85-85.png,Fungus Damage,21-GQ-P600-0002_6_20211207140226_15_00_03_UAUBDADB_0.000_102_1826-2640-2059-2757-1869-2661-2098-2779_20-15-20-15_85-85.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140226_15_00_03_UAUBDADB_0.000_107_921-1019-1067-1239-965-1042-1104-1268_15-20-15-20_23-23.png,Fungus Damage,21-GQ-P600-0002_6_20211207140226_15_00_03_UAUBDADB_0.000_107_921-1019-1067-1239-965-1042-1104-1268_15-20-15-20_23-23.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140226_15_00_03_UAUBDADB_0.000_62_1772-2399-1949-2643-1811-2419-1987-2665_17-20-17-20_27-27.png,Fungus Damage,21-GQ-P600-0002_6_20211207140226_15_00_03_UAUBDADB_0.000_62_1772-2399-1949-2643-1811-2419-1987-2665_17-20-17-20_27-27.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140226_15_00_03_UAUBDADB_0.000_67_2483-1501-2681-1724-2520-1521-2718-1743_19-20-19-20_42-42.png,Fungus Damage,21-GQ-P600-0002_6_20211207140226_15_00_03_UAUBDADB_0.000_67_2483-1501-2681-1724-2520-1521-2718-1743_19-20-19-20_42-42.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140226_15_00_03_UAUBDADB_0.000_9_463-1928-673-2164-513-1951-713-2192_19-20-19-20_40-40.png,Fungus Damage,21-GQ-P600-0002_6_20211207140226_15_00_03_UAUBDADB_0.000_9_463-1928-673-2164-513-1951-713-2192_19-20-19-20_40-40.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140238_16_00_03_UAUBDADB_0.000_118_3684-2752-3889-2962-3717-2763-3933-2977_20-20-20-20_42-42.png,Fungus Damage,21-GQ-P600-0002_6_20211207140238_16_00_03_UAUBDADB_0.000_118_3684-2752-3889-2962-3717-2763-3933-2977_20-20-20-20_42-42.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140238_16_00_03_UAUBDADB_0.000_123_4151-225-4295-454-4181-249-4324-470_15-20-15-20_160-160.png,Fungus Damage,21-GQ-P600-0002_6_20211207140238_16_00_03_UAUBDADB_0.000_123_4151-225-4295-454-4181-249-4324-470_15-20-15-20_160-160.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140249_17_00_03_UAUBDADB_0.000_102_2751-325-2962-570-2785-342-2995-593_20-20-20-20_143-143.png,Fungus Damage,21-GQ-P600-0002_6_20211207140249_17_00_03_UAUBDADB_0.000_102_2751-325-2962-570-2785-342-2995-593_20-20-20-20_143-143.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140249_17_00_03_UAUBDADB_0.000_37_2386-2254-2705-2403-2429-2273-2743-2422_20-15-20-15_90-90.png,Fungus Damage,21-GQ-P600-0002_6_20211207140249_17_00_03_UAUBDADB_0.000_37_2386-2254-2705-2403-2429-2273-2743-2422_20-15-20-15_90-90.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140249_17_00_03_UAUBDADB_0.000_83_3451-2174-3598-2452-3490-2191-3636-2467_15-20-15-20_4-4.png,Fungus Damage,21-GQ-P600-0002_6_20211207140249_17_00_03_UAUBDADB_0.000_83_3451-2174-3598-2452-3490-2191-3636-2467_15-20-15-20_4-4.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140301_18_00_03_UAUBDADB_0.000_112_3379-1404-3511-1661-3417-1424-3547-1679_15-20-15-20_0-0.png,Fungus Damage,21-GQ-P600-0002_6_20211207140301_18_00_03_UAUBDADB_0.000_112_3379-1404-3511-1661-3417-1424-3547-1679_15-20-15-20_0-0.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140313_19_00_03_UAUBDADB_0.000_12_3326-1171-3512-1396-3360-1191-3545-1412_18-20-18-20_147-147.png,Fungus Damage,21-GQ-P600-0002_6_20211207140313_19_00_03_UAUBDADB_0.000_12_3326-1171-3512-1396-3360-1191-3545-1412_18-20-18-20_147-147.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140313_19_00_03_UAUBDADB_0.000_37_4322-1127-4493-1404-4355-1143-4527-1416_17-20-17-20_14-14.png,Fungus Damage,21-GQ-P600-0002_6_20211207140313_19_00_03_UAUBDADB_0.000_37_4322-1127-4493-1404-4355-1143-4527-1416_17-20-17-20_14-14.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140313_19_00_03_UAUBDADB_0.000_52_2751-449-2971-651-2783-473-3003-673_20-19-20-19_50-50.png,Fungus Damage,21-GQ-P600-0002_6_20211207140313_19_00_03_UAUBDADB_0.000_52_2751-449-2971-651-2783-473-3003-673_20-19-20-19_50-50.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140313_19_00_03_UAUBDADB_0.000_71_2433-1696-2667-1906-2472-1717-2703-1925_20-20-20-20_132-132.png,Fungus Damage,21-GQ-P600-0002_6_20211207140313_19_00_03_UAUBDADB_0.000_71_2433-1696-2667-1906-2472-1717-2703-1925_20-20-20-20_132-132.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140324_20_00_03_UAUBDADB_0.000_92_4191-2979-4334-3239-4232-2989-4375-3252_15-20-15-20_7-7.png,Fungus Damage,21-GQ-P600-0002_6_20211207140324_20_00_03_UAUBDADB_0.000_92_4191-2979-4334-3239-4232-2989-4375-3252_15-20-15-20_7-7.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140336_21_00_03_UAUBDADB_0.000_74_2857-2788-3144-2925-2895-2802-3181-2939_20-15-20-15_82-82.png,Fungus Damage,21-GQ-P600-0002_6_20211207140336_21_00_03_UAUBDADB_0.000_74_2857-2788-3144-2925-2895-2802-3181-2939_20-15-20-15_82-82.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140348_22_00_03_UAUBDADB_0.000_113_900-2676-1156-2887-952-2692-1200-2905_20-20-20-20_60-60.png,Fungus Damage,21-GQ-P600-0002_6_20211207140348_22_00_03_UAUBDADB_0.000_113_900-2676-1156-2887-952-2692-1200-2905_20-20-20-20_60-60.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140348_22_00_03_UAUBDADB_0.000_31_1965-728-2286-874-2004-759-2319-899_20-15-20-15_81-81.png,Fungus Damage,21-GQ-P600-0002_6_20211207140348_22_00_03_UAUBDADB_0.000_31_1965-728-2286-874-2004-759-2319-899_20-15-20-15_81-81.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140348_22_00_03_UAUBDADB_0.000_93_2016-1107-2184-1421-2058-1130-2219-1443_16-20-16-20_169-169.png,Fungus Damage,21-GQ-P600-0002_6_20211207140348_22_00_03_UAUBDADB_0.000_93_2016-1107-2184-1421-2058-1130-2219-1443_16-20-16-20_169-169.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140359_23_00_03_UAUBDADB_0.000_125_4114-601-4254-867-4148-612-4286-882_15-20-15-20_0-0.png,Fungus Damage,21-GQ-P600-0002_6_20211207140359_23_00_03_UAUBDADB_0.000_125_4114-601-4254-867-4148-612-4286-882_15-20-15-20_0-0.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140359_23_00_03_UAUBDADB_0.000_65_3598-768-3858-930-3628-789-3894-944_20-15-20-15_69-69.png,Fungus Damage,21-GQ-P600-0002_6_20211207140359_23_00_03_UAUBDADB_0.000_65_3598-768-3858-930-3628-789-3894-944_20-15-20-15_69-69.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140359_23_00_03_UAUBDADB_0.000_68_2425-2102-2676-2248-2462-2123-2714-2265_20-15-20-15_78-78.png,Fungus Damage,21-GQ-P600-0002_6_20211207140359_23_00_03_UAUBDADB_0.000_68_2425-2102-2676-2248-2462-2123-2714-2265_20-15-20-15_78-78.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140411_24_00_03_UAUBDADB_0.000_50_2886-1231-3152-1378-2922-1253-3185-1397_20-15-20-15_76-76.png,Fungus Damage,21-GQ-P600-0002_6_20211207140411_24_00_03_UAUBDADB_0.000_50_2886-1231-3152-1378-2922-1253-3185-1397_20-15-20-15_76-76.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140411_24_00_03_UAUBDADB_0.000_96_4153-2772-4331-3044-4195-2780-4369-3058_17-20-17-20_153-153.png,Fungus Damage,21-GQ-P600-0002_6_20211207140411_24_00_03_UAUBDADB_0.000_96_4153-2772-4331-3044-4195-2780-4369-3058_17-20-17-20_153-153.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140423_25_00_03_UAUBDADB_0.000_0_3172-2186-3379-2377-3207-2203-3418-2394_20-19-20-19_131-131.png,Fungus Damage,21-GQ-P600-0002_6_20211207140423_25_00_03_UAUBDADB_0.000_0_3172-2186-3379-2377-3207-2203-3418-2394_20-19-20-19_131-131.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140423_25_00_03_UAUBDADB_0.000_109_1445-1226-1591-1508-1484-1248-1629-1533_15-20-15-20_0-0.png,Fungus Damage,21-GQ-P600-0002_6_20211207140423_25_00_03_UAUBDADB_0.000_109_1445-1226-1591-1508-1484-1248-1629-1533_15-20-15-20_0-0.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140423_25_00_03_UAUBDADB_0.000_131_2084-2731-2252-2976-2124-2749-2293-2995_16-20-16-20_153-153.png,Fungus Damage,21-GQ-P600-0002_6_20211207140423_25_00_03_UAUBDADB_0.000_131_2084-2731-2252-2976-2124-2749-2293-2995_16-20-16-20_153-153.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140654_38_00_03_UAUBDADB_0.000_19_3614-2643-3827-2874-3656-2660-3863-2889_20-20-20-20_41-41.png,Fungus Damage,21-GQ-P600-0002_6_20211207140654_38_00_03_UAUBDADB_0.000_19_3614-2643-3827-2874-3656-2660-3863-2889_20-20-20-20_41-41.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140654_38_00_03_UAUBDADB_0.000_20_4562-886-4812-1075-4595-901-4850-1088_20-18-20-18_118-118.png,Fungus Damage,21-GQ-P600-0002_6_20211207140654_38_00_03_UAUBDADB_0.000_20_4562-886-4812-1075-4595-901-4850-1088_20-18-20-18_118-118.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140654_38_00_03_UAUBDADB_0.000_37_4412-1143-4666-1247-4451-1155-4694-1259_20-15-20-15_90-90.png,Fungus Damage,21-GQ-P600-0002_6_20211207140654_38_00_03_UAUBDADB_0.000_37_4412-1143-4666-1247-4451-1155-4694-1259_20-15-20-15_90-90.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140654_38_00_03_UAUBDADB_0.000_3_4128-817-4340-1063-4162-832-4375-1075_20-20-20-20_35-35.png,Fungus Damage,21-GQ-P600-0002_6_20211207140654_38_00_03_UAUBDADB_0.000_3_4128-817-4340-1063-4162-832-4375-1075_20-20-20-20_35-35.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140705_39_00_03_UAUBDADB_0.000_65_3182-1618-3444-1772-3217-1635-3480-1789_20-15-20-15_85-85.png,Fungus Damage,21-GQ-P600-0002_6_20211207140705_39_00_03_UAUBDADB_0.000_65_3182-1618-3444-1772-3217-1635-3480-1789_20-15-20-15_85-85.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140705_39_00_03_UAUBDADB_0.000_89_1981-2156-2246-2339-2024-2183-2281-2357_20-17-20-17_67-67.png,Fungus Damage,21-GQ-P600-0002_6_20211207140705_39_00_03_UAUBDADB_0.000_89_1981-2156-2246-2339-2024-2183-2281-2357_20-17-20-17_67-67.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140717_40_00_03_UAUBDADB_0.000_145_4618-2790-4809-3034-4660-2805-4835-3038_17-20-17-20_26-26.png,Fungus Damage,21-GQ-P600-0002_6_20211207140717_40_00_03_UAUBDADB_0.000_145_4618-2790-4809-3034-4660-2805-4835-3038_17-20-17-20_26-26.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140717_40_00_03_UAUBDADB_0.000_22_1176-3038-1379-3233-1221-3058-1424-3247_20-18-20-18_133-133.png,Fungus Damage,21-GQ-P600-0002_6_20211207140717_40_00_03_UAUBDADB_0.000_22_1176-3038-1379-3233-1221-3058-1424-3247_20-18-20-18_133-133.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140717_40_00_03_UAUBDADB_0.000_34_2531-2302-2741-2526-2571-2323-2778-2543_20-20-20-20_140-140.png,Fungus Damage,21-GQ-P600-0002_6_20211207140717_40_00_03_UAUBDADB_0.000_34_2531-2302-2741-2526-2571-2323-2778-2543_20-20-20-20_140-140.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140717_40_00_03_UAUBDADB_0.000_75_1568-1477-1813-1638-1610-1500-1854-1661_20-16-20-16_70-70.png,Fungus Damage,21-GQ-P600-0002_6_20211207140717_40_00_03_UAUBDADB_0.000_75_1568-1477-1813-1638-1610-1500-1854-1661_20-16-20-16_70-70.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140729_41_00_03_UAUBDADB_0.000_13_1355-1053-1568-1244-1399-1075-1603-1268_20-19-20-19_130-130.png,Fungus Damage,21-GQ-P600-0002_6_20211207140729_41_00_03_UAUBDADB_0.000_13_1355-1053-1568-1244-1399-1075-1603-1268_20-19-20-19_130-130.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140729_41_00_03_UAUBDADB_0.000_179_956-2687-1219-2816-1008-2711-1262-2839_20-15-20-15_97-97.png,Fungus Damage,21-GQ-P600-0002_6_20211207140729_41_00_03_UAUBDADB_0.000_179_956-2687-1219-2816-1008-2711-1262-2839_20-15-20-15_97-97.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140729_41_00_03_UAUBDADB_0.000_19_4259-2752-4529-2920-4300-2766-4565-2925_20-15-20-15_69-69.png,Fungus Damage,21-GQ-P600-0002_6_20211207140729_41_00_03_UAUBDADB_0.000_19_4259-2752-4529-2920-4300-2766-4565-2925_20-15-20-15_69-69.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140740_42_00_03_UAUBDADB_0.000_148_841-855-1114-992-883-881-1158-1020_20-15-20-15_85-85.png,Fungus Damage,21-GQ-P600-0002_6_20211207140740_42_00_03_UAUBDADB_0.000_148_841-855-1114-992-883-881-1158-1020_20-15-20-15_85-85.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140740_42_00_03_UAUBDADB_0.000_196_1334-225-1566-328-1368-250-1600-349_20-15-20-15_97-97.png,Fungus Damage,21-GQ-P600-0002_6_20211207140740_42_00_03_UAUBDADB_0.000_196_1334-225-1566-328-1368-250-1600-349_20-15-20-15_97-97.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140740_42_00_03_UAUBDADB_0.000_21_4018-2751-4273-2896-4058-2764-4309-2907_20-15-20-15_71-71.png,Fungus Damage,21-GQ-P600-0002_6_20211207140740_42_00_03_UAUBDADB_0.000_21_4018-2751-4273-2896-4058-2764-4309-2907_20-15-20-15_71-71.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140740_42_00_03_UAUBDADB_0.000_57_1829-2382-2006-2622-1867-2404-2045-2640_17-20-17-20_26-26.png,Fungus Damage,21-GQ-P600-0002_6_20211207140740_42_00_03_UAUBDADB_0.000_57_1829-2382-2006-2622-1867-2404-2045-2640_17-20-17-20_26-26.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140740_42_00_03_UAUBDADB_0.000_94_2411-1984-2649-2119-2452-2004-2684-2138_20-15-20-15_77-77.png,Fungus Damage,21-GQ-P600-0002_6_20211207140740_42_00_03_UAUBDADB_0.000_94_2411-1984-2649-2119-2452-2004-2684-2138_20-15-20-15_77-77.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140752_43_00_03_UAUBDADB_0.000_67_2854-1930-3081-2096-2893-1952-3117-2115_20-16-20-16_73-73.png,Fungus Damage,21-GQ-P600-0002_6_20211207140752_43_00_03_UAUBDADB_0.000_67_2854-1930-3081-2096-2893-1952-3117-2115_20-16-20-16_73-73.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140752_43_00_03_UAUBDADB_0.000_72_3272-907-3514-1071-3308-924-3546-1086_20-16-20-16_65-65.png,Fungus Damage,21-GQ-P600-0002_6_20211207140752_43_00_03_UAUBDADB_0.000_72_3272-907-3514-1071-3308-924-3546-1086_20-16-20-16_65-65.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140752_43_00_03_UAUBDADB_0.000_95_2798-2632-2968-2885-2840-2648-3010-2907_16-20-16-20_158-158.png,Fungus Damage,21-GQ-P600-0002_6_20211207140752_43_00_03_UAUBDADB_0.000_95_2798-2632-2968-2885-2840-2648-3010-2907_16-20-16-20_158-158.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140948_53_00_03_UAUBDADB_0.000_11_4302-2375-4523-2590-4344-2389-4554-2597_20-20-20-20_42-42.png,Fungus Damage,21-GQ-P600-0002_6_20211207140948_53_00_03_UAUBDADB_0.000_11_4302-2375-4523-2590-4344-2389-4554-2597_20-20-20-20_42-42.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207140948_53_00_03_UAUBDADB_0.000_63_2396-2567-2661-2710-2439-2589-2701-2724_20-15-20-15_79-79.png,Fungus Damage,21-GQ-P600-0002_6_20211207140948_53_00_03_UAUBDADB_0.000_63_2396-2567-2661-2710-2439-2589-2701-2724_20-15-20-15_79-79.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207141000_54_00_03_UAUBDADB_0.000_32_2911-1339-3168-1512-2949-1361-3203-1531_20-16-20-16_103-103.png,Fungus Damage,21-GQ-P600-0002_6_20211207141000_54_00_03_UAUBDADB_0.000_32_2911-1339-3168-1512-2949-1361-3203-1531_20-16-20-16_103-103.png,fungus_damage
E:\Sample Data Cropped\Fungus Damage\21-GQ-P600-0002_6_20211207141000_54_00_03_UAUBDADB_0.000_67_2847-2984-3027-3177-2888-3002-3066-3192_17-18-17-18_139-139.png,Fungus Damage,21-GQ-P600-0002_6_20211207141000_54_00_03_UAUBDADB_0.000_67_2847-2984-3027-3177-2888-3002-3066-3192_17-18-17-18_139-139.png,fungus_damage
